algo_id,algo_name,accuracy_mean,accuracy_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,f1_macro_mean,f1_macro_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,f1_weighted_mean,f1_weighted_std
1,CNN from scratch (baseline),81.29592518370073,2.521654787999577,80.95699429028106,2.522168106333179,80.65616528996179,2.6023134383134665,80.71577821456827,2.58860832559493,81.33116650672234,2.377873561212834,81.29592518370073,2.521654787999577,81.22192111216124,2.473693880992264
2,CNN improved + augmentation (Group A),63.25985303941215,1.5041189377685609,62.006622405233394,2.230798710518562,61.920132822290725,1.5262768282129293,61.37901155155606,1.7879814537020498,62.44362790640861,2.1111264136376775,63.25985303941215,1.5041189377685609,62.23448253837575,1.7373544272826305
3,"Transfer learning, frozen + aug (Group B)",89.44555778223112,0.23140291350286085,89.36293042672155,0.17042182026587482,89.15369697856733,0.26737995299706235,89.15878470160574,0.25144221641636766,89.71989339959521,0.20359299238117035,89.44555778223112,0.23140291350286085,89.48611055187563,0.23931417004231337
4,"Transfer learning, frozen, no aug (Group B')",92.25116900467602,0.5785072837571491,92.0626115078535,0.6039868754550963,92.06135560454572,0.6031255712448901,92.04980245850368,0.6052316918211605,92.34168976772004,0.5810566431015086,92.25116900467602,0.5785072837571491,92.28397844498416,0.5814481298861965
5,"Fine-tuning, backbone unfrozen (Group C)",93.25317301269206,0.5043309575999266,93.20390975649384,0.6759052783243448,93.039831441317,0.522767336878991,93.05063130193628,0.5585704166660067,93.44473303203345,0.6289307008476087,93.25317301269206,0.5043309575999266,93.27964552798825,0.5265871447871886
